z,delta_dvch,delta_lcdm,f_dvch,f_lcdm,fsigma8_dvch,fsigma8_lcdm
23.9921306602093,0.055804014752991064,0.05158744814548338,0.9915445851965388,0.9955695410864375,0.041245723765813286,0.04165206147365164
23.762050594160407,0.05631813068329632,0.0520646537164987,0.9915808082792547,0.9955986475496514,0.04162723651557297,0.04203858954730779
23.534088668317857,0.056837001997735684,0.052546287746828436,0.9916164664688437,0.99562759638783,0.04201226814039799,0.042428709210635726
23.308225382870063,0.05736067255175078,0.05303239138396335,0.9916515453448986,0.9956563822559013,0.04240085016526042,0.04282245358661388
23.084441417522658,0.05788918659355457,0.053523006154851054,0.9916860305332572,0.9956849998892134,0.042793014377249534,0.043219856100041594
22.86271762984591,0.05842258876737763,0.05401817396935241,0.9917199076780517,0.9957134440986909,0.04318879282618591,0.04362095048007332
22.643035053637156,0.058960924116736924,0.0545179371237271,0.9917531624096407,0.9957417097660289,0.043588217824994745,0.04402577076276697
22.425374897298507,0.059504238087720006,0.05502233830414821,0.9917857803539191,0.9957697918389267,0.043991321951837324,0.044434351293645875
22.209718542229464,0.06005257653227805,0.055531420590245816,0.9918177471374592,0.9957976853263572,0.04439813805207236,0.04484672673027412
21.99604754123417,0.06060598571153816,0.05604522745868068,0.9918490483432589,0.9958253852938667,0.04480869923800042,0.045262932044845626
21.784343616943545,0.06116451229913377,0.05656380278674681,0.991879669501812,0.9958528868589022,0.045223038890109424,0.04568300252678544
21.574588660251802,0.06172820338454519,0.057087190856004215,0.9919095961140932,0.9958801851861677,0.045641190659758524,0.046106973785364255
21.36676472876738,0.06229710647645168,0.057615436355941456,0.99193881361687,0.9959072754829994,0.04606318846923487,0.04653488175232495
21.1608540452782,0.0628712695061036,0.05814858438766813,0.9919673073563245,0.9959341529947645,0.04648906651211098,0.04696676268452123
20.956838996230985,0.06345074083070726,0.0586866804676376,0.9919950626025562,0.9959608130002746,0.046918859255459563,0.04740265316656774
20.754702130224572,0.06403556923681578,0.05922977053140009,0.9920220645466262,0.9959872508072167,0.047352601441258586,0.04784259011350181
20.554426156517177,0.06462580394373774,0.05977790093738595,0.9920482982588672,0.9960134617475881,0.04779032808591728,0.048286610773455294
20.355993943547325,0.065221494606961,0.060331118470719564,0.9920737486851563,0.9960394411731491,0.048232074481529275,0.048734752730337456
20.15938851746839,0.06582269132158249,0.0608894703470641,0.9920984006684679,0.9960651844508739,0.048677876198338646,0.04918705390652754
19.964593060696707,0.06642944462574761,0.06145300421649668,0.9921222389090422,0.9960906869584083,0.049127769084209884,0.049643552565576864
19.771590910472977,0.06704180550410757,0.06202176816741469,0.9921452479432378,0.9961159440795225,0.04958178926491419,0.05010428731491967
19.580365557436913,0.06765982539128411,0.06259581073047307,0.9921674121626958,0.9961409511995646,0.0500399731463719,0.05056929710859286
19.39090064421508,0.06828355617533732,0.06317518088255235,0.9921887158022267,0.996165703700904,0.05050235741533263,0.05103862124996302
19.203179964021675,0.06891305020124927,0.06375992805075814,0.9922091429015872,0.9961901969583719,0.05096897903866651,0.051512299394461405
19.017187459272158,0.0695483602744179,0.06435010211645174,0.9922286773070628,0.9962144263346776,0.05143987526459181,0.051990371552324825
18.832907220209755,0.07018953966415159,0.06494575341931201,0.9922473026890526,0.9962383871758227,0.05191508362471544,0.05247287809134338
18.65032348354451,0.07083664210717182,0.0655469327614286,0.9922650024987203,0.9962620748064864,0.05239464193288297,0.05295985973961282
18.469420631104878,0.07148972181112866,0.06615369141142678,0.9922817599521533,0.9962854845253934,0.052878588285348554,0.053451357588292094
18.290183188501793,0.07214883345811787,0.06676608110862349,0.9922975580523713,0.9963086116006563,0.05336696106290226,0.05394741309436443
18.11259582380497,0.07281403220819753,0.06738415406721503,0.9923123795679624,0.9963314512650929,0.0538597989306743,0.05444806808340182
17.93664334623138,0.07348537370291651,0.0680079629804963,0.9923262069991848,0.9963539987115041,0.05435714083716401,0.0549533647523314
17.762310704845913,0.07416291406884679,0.06863756102511143,0.992339022584412,0.9963762490879287,0.054859026015363944,0.05546334567220365
17.589582987273864,0.07484670992111074,0.06927300186533615,0.9923508083115163,0.9963981974928514,0.05536549398413722,0.05597805379096084
17.41844541842533,0.07553681836691294,0.06991433965739194,0.9923615458728773,0.9964198389703741,0.05587658454642045,0.05649753243620534
17.248883359231392,0.07623329700907806,0.07056162905379107,0.9923712166542994,0.9964411685053436,0.056392337789179715,0.057021825317966145
17.080882305391874,0.07693620394958373,0.07121492520771396,0.9923798017582193,0.9964621810184285,0.05691279408525207,0.0575509765314633
