z,E,E2,H,Omega_m,Omega_Lambda,Omega_r,Qtilde,q
2.444889779559118,2.915831201059195,8.502071593070308,201.27982780911623,7.169939271807097,1.3194574419236162,0.012674879339596198,-0.7394834974858399,0.26796017207642886
2.4549098196392785,2.9265947988169567,8.564957116462462,202.02283896233453,7.230464812573792,1.3216693118420122,0.012822992046660178,-0.7436119304637484,0.2692851399482008
2.464929859719439,2.937378015663146,8.628189606901161,202.76720442122698,7.291338283174074,1.3238789246681113,0.012972399058976247,-0.7477531705446768,0.2706004854161894
2.474949899799599,2.9481808109304217,8.69177009393836,203.512921378527,7.352560699894514,1.326086286148854,0.013123107894991772,-0.7519072192101085,0.27190628638889525
2.4849699398797593,2.959003144161676,8.755699607158684,204.25998704148049,7.4141330790478674,1.3282914020158898,0.013275126094927816,-0.7560740778775281,0.27320262271171925
2.49498997995992,2.9698449751140044,8.8199791762099,205.00839863211974,7.476056437002683,1.3304942779864382,0.013428461220779078,-0.7602537479027578,0.2744895736775146
2.50501002004008,2.9807062637542896,8.884609830784056,205.7581533869586,7.538331790165304,1.3326949197624378,0.013583120856313939,-0.7644462305790588,0.2757672156023958
2.51503006012024,2.991586970221866,8.949592600401242,206.5092485544154,7.600960154771112,1.3348933330230572,0.01373911260707444,-0.7686515271234811,0.27703562283110794
2.5250501002004007,3.0024870548404707,9.014928514484604,207.2616813956377,7.663942546956954,1.3370895234272735,0.013896444100376307,-0.7728696386821968,0.27829487140277154
2.535070140280561,3.013406478143555,9.080618602517541,208.01544918624958,7.727279982913135,1.339283496619097,0.014055122985308918,-0.7771005663410533,0.2795450382806586
2.5450901803607215,3.024345200873509,9.146663894046627,208.77054921629835,7.790973478886409,1.3414752582274836,0.01421515693273532,-0.7813443111260618,0.280786199141549
2.5551102204408815,3.0353031839691775,9.213065418613427,209.52697878939233,7.855024051114228,1.3436648138639078,0.014376553635292218,-0.7856008739993272,0.2820184263580512
2.565130260521042,3.0462803885304104,9.279824205544987,210.28473522025422,7.919432715622199,1.3458521691153984,0.014539320807390019,-0.7898702558459931,0.2832417917304584
2.5751503006012024,3.057276775851529,9.34694128416112,211.04381583703105,7.984200488424508,1.3480373295514,0.014703466185212762,-0.7941524574879563,0.2844563691342288
2.5851703406813624,3.0682923074317796,9.414417683845034,211.80421798201576,8.049328385592352,1.3502203007259628,0.014868997526718157,-0.7984474796886926,0.285662232469309
2.595190380761523,3.079326944973791,9.48225443404162,212.5659390115408,8.114817423252461,1.3524010881775217,0.015035922611637607,-0.8027553231534195,0.28685945367377874
2.6052104208416833,3.090380650359941,9.550452564119134,213.32897629434675,8.18066861745333,1.354579697424328,0.01520424924147616,-0.8070759885206052,0.2880481017656853
2.6152304609218437,3.1014533856339455,9.619013103260263,214.09332721031126,8.246882984059768,1.3567561339609826,0.015373985239512538,-0.811409476355451,0.2892282463047078
2.6252505010020037,3.112545113036216,9.68793708068563,214.85898915289,8.313461538969253,1.358930403265578,0.015545138450799117,-0.8157557871644188,0.2903999585967938
2.635270541082164,3.1236557950067634,9.757225525679335,215.62595952931687,8.380405298136791,1.361102510800383,0.015717716742161974,-0.8201149213971092,0.2915633094798771
2.6452905811623246,3.134785394182456,9.826879467579657,216.39423576041494,8.447715277566047,1.3632724620114096,0.015891728002200824,-0.8244868794459225,0.2927183673085305
2.655310621242485,3.1459338733652076,9.89689993558662,217.16381527840028,8.515392493122995,1.365440262322334,0.016067180141289054,-0.8288716616342585,0.29386519815790035
2.665330661322645,3.1571011955221246,9.967287958767228,217.93469552689226,8.583437960540936,1.3676059171347206,0.01624408109157372,-0.833269268217227,0.29500386935929535
2.6753507014028055,3.168287323814563,10.038044566244047,218.70687396291927,8.651852695603228,1.369769431833844,0.016422438806975557,-0.837679699393769,0.29613444946534573
2.685370741482966,3.1794922215981574,10.109170787203187,219.4803480569208,8.72063771415118,1.3719308117888158,0.01660226126318896,-0.8421029553073869,0.297257006303826
