z,E,H_km_s_Mpc,Omega_m,Omega_Lambda,Omega_r,Qtilde,w_eff,q,D_L_Mpc
0.0002703572626059149,1.0001217192643326,70.00852034850328,0.3001659546148952,0.6999874013612576,9.009736809189936e-05,-0.09546745459659772,-0.863632065953104,-0.5496805051284783,1.1581149643408504
0.0002714615211703394,1.0001222164597885,70.0085551521852,0.3001666325909274,0.6999877174995642,9.00977659481564e-05,-0.09546760000995698,-0.8636319876230816,-0.5496799353562266,1.1628462124663637
0.0002725702900148481,1.0001227156863395,70.00859009804377,0.3001673133372932,0.6999880349290947,9.009816543076004e-05,-0.09546774601735893,-0.8636319089732183,-0.5496793632566617,1.1675967932421332
0.00027368358756141845,1.0001232169522845,70.00862518665991,0.3001679968653174,0.6999883536551227,9.00985665463638e-05,-0.09546789262123083,-0.8636318300022087,-0.549678788820277,1.1723667856978834
0.000274801432307271,1.000123720265956,70.00866041861693,0.30016868318637135,0.6999886736829433,9.00989693016485e-05,-0.09546803982400985,-0.8636317507087418,-0.5496782120375272,1.1771562691866762
0.0002759238428251782,1.0001242256357206,70.00869579450044,0.30016937231187274,0.6999889950178736,9.009937370332236e-05,-0.09546818762814309,-0.8636316710915014,-0.5496776328988275,1.18196532338624
0.0002770508377637708,1.000124733069979,70.00873131489853,0.30017006425328613,0.6999893176652522,9.009977975812117e-05,-0.09546833603608768,-0.8636315911491658,-0.5496770513945546,1.186794028300292
0.00027818243584784976,1.0001252425771663,70.00876698040165,0.300170759022123,0.6999896416304396,9.010018747280808e-05,-0.09546848505031079,-0.863631510880408,-0.5496764675150453,1.1916424642598833
0.00027931865587869546,1.0001257541657518,70.00880279160262,0.3001714566299416,0.6999899669188181,9.010059685417429e-05,-0.09546863467328963,-0.8636314302838956,-0.549675881250597,1.1965107119247318
0.000280459516734382,1.00012626784424,70.0088387490968,0.30017215708834805,0.6999902935357916,9.010100790903847e-05,-0.09546878490751162,-0.8636313493582904,-0.5496752925914676,1.201398852284577
0.0002816050373700888,1.00012678362117,70.0088748534819,0.30017286040899543,0.6999906214867869,9.010142064424766e-05,-0.09546893575547431,-0.8636312681022495,-0.5496747015278758,1.2063069666605253
0.0002827552368184178,1.0001273015051153,70.00891110535807,0.30017356660358474,0.6999909507772522,9.010183506667642e-05,-0.09546908721968543,-0.8636311865144237,-0.5496741080499989,1.2112351367064158
0.0002839101341897073,1.0001278215046847,70.00894750532792,0.3001742756838649,0.6999912814126584,9.010225118322801e-05,-0.09546923930266298,-0.8636311045934589,-0.5496735121479754,1.2161834444101765
0.0002850697486723519,1.0001283436285227,70.00898405399658,0.3001749876616327,0.6999916133984987,9.010266900083368e-05,-0.0954693920069352,-0.8636310223379953,-0.549672913811903,1.2211519720952009
0.00028623409953311906,1.0001288678853082,70.00902075197158,0.30017570254873344,0.6999919467402885,9.010308852645319e-05,-0.09546954533504083,-0.8636309397466673,-0.5496723130318388,1.226140802421716
0.00028740320611747035,1.0001293942837566,70.00905759986296,0.3001764203570607,0.6999922814435661,9.010350976707477e-05,-0.09546969928952885,-0.8636308568181038,-0.5496717097977997,1.231150018388166
0.0002885770878498836,1.0001299228326181,70.00909459828327,0.30017714109855687,0.699992617513892,9.010393272971523e-05,-0.09546985387295866,-0.8636307735509287,-0.5496711040997615,1.236179703332603
0.00028975576423417366,1.0001304535406788,70.00913174784752,0.30017786478521297,0.6999929549568495,9.010435742142034e-05,-0.09547000908790007,-0.8636306899437594,-0.5496704959276588,1.2412299409340697
0.00029093925485381875,1.0001309864167611,70.00916904917328,0.3001785914290694,0.6999932937780451,9.010478384926465e-05,-0.09547016493693361,-0.8636306059952082,-0.5496698852713857,1.2463008152140076
0.00029212757937228343,1.0001315214697233,70.00920650288063,0.3001793210422157,0.6999936339831077,9.010521202035163e-05,-0.09547032142265015,-0.8636305217038818,-0.5496692721207947,1.2513924105376497
0.00029332075753334775,1.0001320587084597,70.00924410959217,0.3001800536367907,0.6999939755776893,9.010564194181387e-05,-0.09547047854765121,-0.8636304370683808,-0.5496686564656971,1.2565048116154394
0.0002945188091614332,1.000132598141901,70.00928186993306,0.30018078922498315,0.6999943185674652,9.010607362081332e-05,-0.09547063631454898,-0.8636303520873004,-0.5496680382958616,1.26163810350444
0.00029572175416193303,1.0001331397790147,70.00931978453103,0.3001815278190316,0.6999946629581341,9.010650706454121e-05,-0.09547079472596635,-0.8636302667592302,-0.5496674176010167,1.266792371609755
0.0002969296125215434,1.0001336836288046,70.00935785401633,0.3001822694312246,0.6999950087554169,9.010694228021823e-05,-0.0954709537845368,-0.8636301810827534,-0.5496667943708475,1.2719677016859599
0.0002981424043085951,1.0001342297003115,70.00939607902181,0.30018301407390113,0.699995355965059,9.010737927509475e-05,-0.0954711134929047,-0.8636300950564482,-0.5496661685949978,1.2771641798385327
0.00029936014967338613,1.000134778002613,70.00943446018292,0.3001837617594505,0.699995704592829,9.010781805645069e-05,-0.09547127385372518,-0.8636300086788866,-0.5496655402630688,1.2823818925252866
0.0003005828688485173,1.000135328544824,70.00947299813768,0.3001845125003128,0.6999960546445186,9.010825863159593e-05,-0.09547143486966422,-0.8636299219486349,-0.5496649093646189,1.287620926557821
0.00030181058214922917,1.0001358813360965,70.00951169352676,0.3001852663089791,0.6999964061259437,9.01087010078704e-05,-0.09547159654339873,-0.8636298348642533,-0.5496642758891646,1.292881369102974
0.00030304330997373745,1.0001364363856202,70.00955054699341,0.3001860231979915,0.6999967590429438,9.01091451926439e-05,-0.09547175887761661,-0.8636297474242964,-0.549663639826179,1.2981633076842682
0.0003042810728035746,1.0001369937026219,70.00958955918352,0.3001867831799433,0.6999971134013818,9.010959119331662e-05,-0.09547192187501657,-0.863629659627313,-0.5496630011650926,1.3034668301833863
0.00030552389120392726,1.0001375532963663,70.00962873074565,0.3001875462674795,0.699997469207145,9.011003901731907e-05,-0.09547208553830847,-0.8636295714718456,-0.5496623598952921,1.3087920248416267
0.0003067717858239807,1.0001381151761561,70.00966806233093,0.300188312473297,0.699997826466145,9.011048867211208e-05,-0.09547224987021334,-0.8636294829564309,-0.5496617160061215,1.3141389802613892
0.00030802477739725974,1.0001386793513318,70.00970755459323,0.30018908181014425,0.699998185184317,9.011094016518715e-05,-0.09547241487346313,-0.8636293940796,-0.5496610694868806,1.3195077854076462
0.000309282886741974,1.0001392458312726,70.00974720818908,0.3001898542908222,0.6999985453676206,9.01113935040666e-05,-0.09547258055080114,-0.8636293048398773,-0.5496604203268265,1.3248985296094336
0.00031054613476136475,1.0001398146253955,70.00978702377768,0.30019062992818407,0.6999989070220399,9.01118486963035e-05,-0.0954727469049818,-0.863629215235782,-0.5496597685151715,1.3303113025613462
0.0003118145424440502,1.0001403857431557,70.0098270020209,0.30019140873513567,0.6999992701535831,9.011230574948172e-05,-0.09547291393877072,-0.8636291252658264,-0.5496591140410838,1.3357461943250282
0.0003130881308643765,1.0001409591940478,70.00986714358335,0.30019219072463565,0.6999996347682832,9.011276467121646e-05,-0.09547308165494493,-0.8636290349285174,-0.5496584568936878,1.341203295330689
0.00031436692118276565,1.000141534987605,70.00990744913236,0.3001929759096956,0.700000000872198,9.011322546915407e-05,-0.09547325005629287,-0.8636289442223557,-0.5496577970620637,1.346682696378603
0.00031565093464606925,1.0001421131333994,70.00994791933796,0.30019376430338063,0.7000003684714098,9.011368815097225e-05,-0.0954734191456142,-0.8636288531458355,-0.5496571345352463,1.3521844886406378
0.00031694019258791923,1.000142693641042,70.00998855487295,0.300194555918809,0.7000007375720257,9.011415272438018e-05,-0.09547358892572018,-0.8636287616974453,-0.5496564693022263,1.3577087636617677
0.00031823471642908487,1.0001432765201832,70.01002935641283,0.3001953507691528,0.7000011081801778,9.011461919711845e-05,-0.09547375939943345,-0.8636286698756672,-0.5496558013519488,1.3632556133616134
0.0003195345276778259,1.0001438617805132,70.01007032463592,0.30019614886763807,0.7000014803020232,9.01150875769598e-05,-0.09547393056958826,-0.8636285776789772,-0.5496551306733145,1.368825130035968
0.0003208396479302527,1.0001444494317613,70.01011146022329,0.3001969502275449,0.7000018539437444,9.011555787170842e-05,-0.09547410243903041,-0.8636284851058449,-0.5496544572551779,1.3744174063583499
0.0003221500988706827,1.000145039483697,70.0101527638588,0.30019775486220773,0.7000022291115491,9.01160300892008e-05,-0.09547427501061742,-0.863628392154734,-0.5496537810863489,1.380032535381543
0.0003234659022720016,1.0001456319461293,70.01019423622905,0.3001985627850156,0.7000026058116695,9.01165042373054e-05,-0.0954744482872183,-0.8636282988241015,-0.5496531021555906,1.3856706105391554
0.00032478707999602596,1.0001462268289079,70.01023587802355,0.3001993740094124,0.7000029840503647,9.011698032392301e-05,-0.09547462227171401,-0.8636282051123987,-0.5496524204516215,1.391331725647183
0.0003261136539938656,1.000146824141922,70.01027768993454,0.30020018854889696,0.7000033638339187,9.011745835698667e-05,-0.09547479696699718,-0.8636281110180699,-0.5496517359631128,1.397015974905577
0.0003274456463062877,1.0001474238951018,70.01031967265713,0.3002010064170234,0.7000037451686405,9.011793834446221e-05,-0.09547497237597219,-0.8636280165395537,-0.5496510486786899,1.4027234528998136
0.00032878307906408376,1.0001480260984177,70.01036182688924,0.3002018276274013,0.7000041280608656,9.011842029434793e-05,-0.09547514850155542,-0.8636279216752817,-0.5496503585869317,1.4084542546024785
0.00033012597448843815,1.0001486307618814,70.0104041533317,0.30020265219369585,0.7000045125169556,9.011890421467489e-05,-0.09547532534667515,-0.8636278264236796,-0.5496496656763707,1.4142084753748587
0.0003314743548912949,1.0001492378955448,70.01044665268813,0.3002034801296284,0.7000048985432974,9.011939011350733e-05,-0.09547550291427158,-0.8636277307831663,-0.5496489699354923,1.4199862109685262
0.0003328282426757315,1.0001498475095019,70.01048932566513,0.30020431144897625,0.7000052861463045,9.011987799894233e-05,-0.09547568120729702,-0.8636276347521548,-0.5496482713527352,1.4257875575269514
0.0003341876603363281,1.0001504596138866,70.01053217297206,0.3002051461655732,0.7000056753324162,9.01203678791102e-05,-0.0954758602287157,-0.863627538329051,-0.5496475699164898,1.4316126115870973
0.00033555263045954376,1.0001510742188753,70.01057519532127,0.3002059842933096,0.7000060661080985,9.012085976217465e-05,-0.0954760399815041,-0.8636274415122547,-0.5496468656151003,1.4374614700810446
0.00033692317572408994,1.0001516913346857,70.010618393428,0.3002068258461327,0.7000064584798432,9.01213536563328e-05,-0.09547622046865081,-0.863627344300159,-0.5496461584368628,1.4433342303376042
0.0003382993189013077,1.000152310971577,70.0106617680104,0.3002076708380468,0.7000068524541695,9.012184956981562e-05,-0.09547640169315667,-0.8636272466911504,-0.5496454483700256,1.4492309900839468
0.0003396810828555476,1.0001529331398509,70.01070531978957,0.3002085192831136,0.7000072480376225,9.01223475108874e-05,-0.09547658365803476,-0.8636271486836091,-0.5496447354027888,1.455151847447241
0.00034106849054454675,1.0001535578498506,70.01074904948955,0.30020937119545227,0.7000076452367744,9.012284748784672e-05,-0.09547676636631051,-0.8636270502759085,-0.5496440195233048,1.4610969009562849
0.0003424615650198133,1.000154185111962,70.01079295783734,0.3002102265892398,0.700008044058224,9.012334950902607e-05,-0.09547694982102167,-0.8636269514664151,-0.5496433007196768,1.4670662495431648
0.00034386032942700643,1.000154814936613,70.01083704556291,0.3002110854787111,0.7000084445085969,9.0123853582792e-05,-0.09547713402521843,-0.8636268522534893,-0.5496425789799603,1.4730599925448964
0.00034526480700632404,1.000155447334275,70.01088131339925,0.3002119478781597,0.7000088465945467,9.012435971754551e-05,-0.09547731898196352,-0.8636267526354844,-0.5496418542921615,1.4790782297050995
0.00034667502109288597,1.0001560823154612,70.01092576208228,0.30021281380193715,0.7000092503227527,9.012486792172199e-05,-0.09547750469433203,-0.8636266526107472,-0.5496411266442374,1.4851210611756533
0.00034809099511712315,1.0001567198907282,70.01097039235097,0.30021368326445413,0.7000096556999228,9.012537820379143e-05,-0.09547769116541177,-0.8636265521776175,-0.5496403960240963,1.4911885875183772
0.00034951275260516743,1.0001573600706761,70.01101520494733,0.3002145562801802,0.7000100627327918,9.012589057225853e-05,-0.09547787839830316,-0.8636264513344287,-0.549639662419597,1.4972809097067141
0.00035094031717924174,1.0001580028659478,70.01106020061634,0.30021543286364394,0.7000104714281216,9.012640503566302e-05,-0.09547806639611921,-0.8636263500795072,-0.5496389258185486,1.5033981291274168
0.000352373712558052,1.0001586482872298,70.01110538010609,0.3002163130294337,0.7000108817927021,9.012692160257949e-05,-0.09547825516198567,-0.8636262484111723,-0.5496381862087099,1.50954034758224
0.0003538129625571817,1.0001592963452524,70.01115074416767,0.30021719679219744,0.7000112938333513,9.012744028161768e-05,-0.0954784446990412,-0.8636261463277369,-0.5496374435777902,1.515707667289645
0.0003552580910894888,1.0001599470507898,70.01119629355529,0.300218084166643,0.7000117075569143,9.01279610814229e-05,-0.09547863501043713,-0.8636260438275069,-0.549636697913449,1.5219001908865162
0.0003567091221655005,1.0001606004146604,70.01124202902622,0.30021897516753854,0.7000121229702648,9.01284840106756e-05,-0.09547882609933776,-0.8636259409087812,-0.5496359492032947,1.5281180214298622
0.0003581660798938152,1.0001612564477265,70.01128795134085,0.30021986980971255,0.7000125400803042,9.01290090780921e-05,-0.09547901796892033,-0.8636258375698517,-0.5496351974348854,1.5343612623985574
0.00035962898848149974,1.0001619151608947,70.01133406126263,0.30022076810805437,0.700012958893962,9.01295362924242e-05,-0.09547921062237501,-0.8636257338090034,-0.549634442595728,1.5406300176950554
0.000361097872234495,1.0001625765651168,70.01138035955817,0.3002216700775142,0.7000133794181964,9.013006566245989e-05,-0.09547940406290509,-0.8636256296245145,-0.5496336846732788,1.5469243916471418
0.00036257275555801684,1.0001632406713887,70.01142684699721,0.3002225757331034,0.7000138016599936,9.013059719702297e-05,-0.09547959829372686,-0.863625525014656,-0.5496329236549429,1.5532444890096675
0.00036405366295696296,1.0001639074907516,70.01147352435261,0.300223485089895,0.7000142256263688,9.013113090497361e-05,-0.0954797933180699,-0.8636254199776916,-0.5496321595280733,1.5595904149663058
0.00036554061903632044,1.0001645770342917,70.01152039240043,0.3002243981630233,0.7000146513243651,9.013166679520821e-05,-0.0954799891391768,-0.8636253145118785,-0.5496313922799719,1.5659622751313138
0.00036703364850157417,1.000165249313141,70.01156745191987,0.30022531496768506,0.7000150787610555,9.013220487665973e-05,-0.09548018576030363,-0.8636252086154663,-0.549630621897889,1.5723601755512975
0.00036853277615911634,1.000165924338476,70.01161470369331,0.300226235519139,0.7000155079435406,9.01327451582978e-05,-0.0954803831847196,-0.8636251022866976,-0.5496298483690215,1.5787842227069817
0.00037003802691665944,1.0001666021215196,70.01166214850637,0.3002271598327062,0.7000159388789509,9.013328764912876e-05,-0.09548058141570732,-0.8636249955238081,-0.5496290716805157,1.5852345235149932
0.0003715494257836511,1.0001672826735408,70.01170978714785,0.3002280879237707,0.7000163715744459,9.013383235819589e-05,-0.09548078045656294,-0.8636248883250258,-0.5496282918194642,1.5917111853296562
0.00037306699787168716,1.0001679660058544,70.01175762040981,0.3002290198077794,0.7000168060372138,9.013437929457971e-05,-0.09548098031059592,-0.863624780688572,-0.5496275087729076,1.598214315944775
0.00037459076839493194,1.0001686521298208,70.01180564908745,0.3002299555002424,0.7000172422744727,9.013492846739788e-05,-0.09548118098112933,-0.8636246726126602,-0.5496267225278324,1.6047440235954529
0.0003761207626705338,1.000169341056848,70.01185387397936,0.3002308950167334,0.7000176802934703,9.013547988580544e-05,-0.09548138247149987,-0.8636245640954971,-0.5496259330711736,1.6113004169598855
0.0003776570061190492,1.0001700327983898,70.01190229588728,0.3002318383728898,0.7000181201014833,9.01360335589952e-05,-0.09548158478505779,-0.8636244551352819,-0.5496251403898115,1.6178836051611976
0.00037919952426486225,1.000170727365947,70.0119509156163,0.30023278558441296,0.7000185617058184,9.013658949619732e-05,-0.09548178792516707,-0.8636243457302064,-0.5496243444705731,1.6244936977692512
0.0003807483427366098,1.000171424771068,70.01199973397476,0.3002337366670687,0.7000190051138127,9.013714770668023e-05,-0.09548199189520556,-0.863624235878455,-0.5496235453002323,1.63113080480249
0.00038230348726760833,1.0001721250253475,70.01204875177433,0.30023469163668726,0.7000194503328321,9.013770819975007e-05,-0.09548219669856471,-0.863624125578205,-0.549622742865508,1.6377950367297778
0.0003838649836962804,1.0001728281404278,70.01209796982995,0.3002356505091636,0.7000198973702734,9.01382709847513e-05,-0.09548240233864996,-0.8636240148276259,-0.5496219371530651,1.644486504472247
0.0003854328579665834,1.0001735341279996,70.01214738895997,0.3002366133004581,0.7000203462335636,9.013883607106687e-05,-0.0954826088188807,-0.8636239036248797,-0.5496211281495142,1.6512053194051508
0.0003870071361284414,1.0001742429998004,70.01219700998602,0.30023758002659595,0.7000207969301598,9.01394034681179e-05,-0.0954828161426902,-0.8636237919681214,-0.5496203158414115,1.6579515933597289
0.0003885878443381789,1.0001749547676162,70.01224683373313,0.30023855070366845,0.7000212494675494,9.013997318536439e-05,-0.09548302431352587,-0.8636236798554981,-0.5496195002152576,1.6647254386250843
0.0003901750088589528,1.0001756694432813,70.0122968610297,0.30023952534783255,0.7000217038532509,9.014054523230515e-05,-0.09548323333484916,-0.8636235672851493,-0.5496186812574986,1.6715269679500513
0.0003917686560611921,1.000176387038678,70.01234709270746,0.3002405039753115,0.7000221600948133,9.014111961847801e-05,-0.09548344321013574,-0.863623454255207,-0.5496178589545244,1.6783562945450963
0.00039336881242303255,1.000177107565737,70.0123975296016,0.3002414866023947,0.7000226181998159,9.014169635345971e-05,-0.09548365394287536,-0.8636233407637957,-0.54961703329267,1.6852135320841954
0.00039497550453076,1.0001778310364386,70.0124481725507,0.3002424732454384,0.7000230781758696,9.014227544686644e-05,-0.09548386553657211,-0.863623226809032,-0.5496162042582144,1.692098794706754
0.0003965887590792492,1.0001785574628115,70.01249902239681,0.300243463920866,0.7000235400306162,9.014285690835401e-05,-0.09548407799474445,-0.8636231123890252,-0.5496153718373809,1.699012197019505
0.00039820860287240845,1.0001792868569335,70.01255007998535,0.3002444586451679,0.7000240037717287,9.014344074761753e-05,-0.09548429132092523,-0.8636229975018767,-0.5496145360163351,1.705953854098428
0.0003998350628236261,1.0001800192309322,70.01260134616525,0.3002454574349021,0.7000244694069114,9.014402697439213e-05,-0.09548450551866167,-0.8636228821456797,-0.5496136967811882,1.712923881490684
0.00040146816595621653,1.0001807545969843,70.0126528217889,0.30024646030669433,0.7000249369439001,9.014461559845292e-05,-0.09548472059151547,-0.8636227663185205,-0.5496128541179931,1.7199223952165423
0.00040310793940386843,1.0001814929673167,70.01270450771217,0.3002474672772386,0.7000254063904622,9.014520662961481e-05,-0.09548493654306306,-0.8636226500184769,-0.549612008012746,1.72694951177132
0.0004047544104110966,1.000182234354206,70.01275640479442,0.30024847836329716,0.7000258777543968,9.014580007773346e-05,-0.09548515337689537,-0.8636225332436193,-0.5496111584513863,1.7340053481273363
0.00040640760633369567,1.0001829787699787,70.0128085138985,0.30024949358170067,0.7000263510435345,9.014639595270461e-05,-0.0954853710966179,-0.8636224159920097,-0.5496103054197954,1.7410900217358738
0.00040806755463919164,1.0001837262270128,70.01286083589089,0.3002505129493491,0.7000268262657386,9.014699426446472e-05,-0.09548558970585111,-0.863622298261703,-0.5496094489037977,1.7482036505291336
0.0004097342829073019,1.000184476737736,70.01291337164152,0.3002515364832115,0.7000273034289042,9.014759502299111e-05,-0.09548580920823023,-0.8636221800507454,-0.5496085888891591,1.7553463529222237
0.00041140781883038975,1.0001852303146266,70.01296612202385,0.3002525642003262,0.7000277825409582,9.014819823830199e-05,-0.09548602960740527,-0.8636220613571755,-0.5496077253615876,1.7625182478151267
0.00041308819021392814,1.0001859869702145,70.01301908791501,0.3002535961178015,0.7000282636098605,9.014880392045669e-05,-0.09548625090704112,-0.8636219421790239,-0.5496068583067328,1.7697194545947035
0.00041477542497695856,1.000186746717081,70.01307227019568,0.30025463225281573,0.7000287466436034,9.014941207955577e-05,-0.09548647311081784,-0.863621822514313,-0.5496059877101858,1.776950093136682
0.00041646955115255614,1.0001875095678583,70.01312566975008,0.3002556726226175,0.7000292316502114,9.015002272574138e-05,-0.09548669622243036,-0.8636217023610574,-0.5496051135574784,1.784210283807666
0.0004181705968882969,1.0001882755352303,70.01317928746612,0.3002567172445262,0.7000297186377423,9.015063586919716e-05,-0.09548692024558882,-0.8636215817172633,-0.5496042358340836,1.7915001474671601
0.00041987859044672216,1.0001890446319328,70.0132331242353,0.3002577661359319,0.7000302076142864,9.015125152014878e-05,-0.09548714518401845,-0.8636214605809291,-0.5496033545254149,1.7988198054695765
0.0004215935602058117,1.000189816870754,70.01328718095277,0.30025881931429615,0.7000306985879675,9.015186968886361e-05,-0.09548737104145984,-0.8636213389500449,-0.5496024696168265,1.8061693796662825
0.0004233155346594518,1.000190592264534,70.01334145851737,0.30025987679715177,0.7000311915669418,9.015249038565121e-05,-0.09548759782166873,-0.8636212168225923,-0.5496015810936128,1.813548992407628
0.0004250445424179122,1.0001913708261656,70.01339595783159,0.3002609386021037,0.7000316865594,9.015311362086372e-05,-0.09548782552841632,-0.8636210941965452,-0.549600688941007,1.820958766545008
0.00042678061220831814,1.0001921525685946,70.01345067980162,0.3002620047468285,0.7000321835735651,9.015373940489552e-05,-0.09548805416548925,-0.8636209710698689,-0.5495997931441843,1.8283988254329049
0.0004285237728751292,1.0001929375048186,70.0135056253373,0.3002630752490757,0.7000326826176941,9.015436774818376e-05,-0.09548828373668947,-0.8636208474405205,-0.5495988936882563,1.835869292930962
0.00043027405338061944,1.0001937256478899,70.01356079535229,0.3002641501266669,0.7000331837000782,9.015499866120833e-05,-0.09548851424583468,-0.8636207233064488,-0.5495979905582764,1.84337029340606
0.0004320314828053576,1.0001945170109128,70.0136161907639,0.3002652293974972,0.7000336868290415,9.015563215449237e-05,-0.09548874569675808,-0.863620598665594,-0.5495970837392355,1.8509019517343976
0.0004337960903486894,1.0001953116070463,70.01367181249324,0.3002663130795348,0.7000341920129428,9.015626823860191e-05,-0.09548897809330859,-0.8636204735158883,-0.549596173216064,1.8584643933035767
0.0004355679053292236,1.0001961094495022,70.01372766146515,0.30026740119082135,0.7000346992601751,9.015690692414667e-05,-0.09548921143935084,-0.8636203478552554,-0.5495952589736296,1.866057744014708
0.0004373469571853205,1.0001969105515471,70.0137837386083,0.3002684937494726,0.7000352085791651,9.015754822177975e-05,-0.0954894457387653,-0.86362022168161,-0.5495943409967394,1.8736821302845243
0.00043913327547557787,1.0001977149265016,70.01384004485512,0.3002695907736785,0.7000357199783745,9.015819214219811e-05,-0.09548968099544827,-0.8636200949928592,-0.5495934192701377,1.881337679047486
0.0004409268898793257,1.0001985225877403,70.01389658114182,0.3002706922817032,0.7000362334662993,9.01588386961424e-05,-0.095489917213312,-0.8636199677869006,-0.5495924937785068,1.8890245177579197
0.00044272783019711544,1.0001993335486934,70.01395334840853,0.3002717982918861,0.7000367490514698,9.015948789439763e-05,-0.09549015439628473,-0.863619840061624,-0.5495915645064662,1.8967427743921397
0.0004445361263512194,1.000200147822845,70.01401034759915,0.3002729088226414,0.7000372667424521,9.016013974779297e-05,-0.09549039254831079,-0.8636197118149102,-0.5495906314385723,1.9044925774506076
0.00044635180838612393,1.0002009654237354,70.01406757966147,0.30027402389245866,0.7000377865478463,9.016079426720209e-05,-0.09549063167335063,-0.8636195830446314,-0.5495896945593197,1.9122740559600688
0.0004481749064690305,1.000201786364959,70.01412504554713,0.3002751435199035,0.7000383084762882,9.016145146354325e-05,-0.09549087177538082,-0.8636194537486513,-0.5495887538531377,1.9200873394757219
0.0004500054508903577,1.0002026106601671,70.0141827462117,0.3002762677236173,0.7000388325364488,9.016211134777961e-05,-0.09549111285839434,-0.8636193239248249,-0.5495878093043935,1.9279325580833921
0.0004518434720642436,1.0002034383230658,70.0142406826146,0.30027739652231794,0.7000393587370343,9.016277393091924e-05,-0.09549135492640036,-0.863619193570998,-0.5495868608973896,1.9358098424017065
0.00045368900052904996,1.0002042693674178,70.01429885571925,0.3002785299347998,0.7000398870867865,9.016343922401569e-05,-0.09549159798342453,-0.8636190626850082,-0.5495859086163652,1.9437193235842787
0.0004555420669478709,1.000205103807042,70.01435726649295,0.3002796679799345,0.7000404175944832,9.016410723816752e-05,-0.09549184203350895,-0.8636189312646839,-0.5495849524454941,1.9516611333219092
0.00045740270210904347,1.0002059416558136,70.01441591590695,0.30028081067667073,0.7000409502689375,9.016477798451921e-05,-0.09549208708071216,-0.863618799307845,-0.5495839923688861,1.9596354038447992
0.000459270936926656,1.0002067829276646,70.01447480493653,0.30028195804403496,0.7000414851189992,9.01654514742607e-05,-0.09549233312910949,-0.863618666812302,-0.5495830283705858,1.9676422679247503
0.0004611468024410657,1.000207627636584,70.01453393456089,0.3002831101011314,0.7000420221535537,9.016612771862821e-05,-0.09549258018279275,-0.8636185337758571,-0.5495820604345728,1.9756818588774083
0.0004630303298194101,1.0002084757966183,70.01459330576328,0.3002842668671427,0.7000425613815229,9.016680672890379e-05,-0.09549282824587056,-0.8636184001963028,-0.5495810885447612,1.9837543105644755
0.0004649215503561293,1.0002093274218709,70.01465291953096,0.30028542836133004,0.7000431028118649,9.016748851641605e-05,-0.09549307732246835,-0.8636182660714233,-0.5495801126849991,1.9918597573959764
0.00046682049547348213,1.0002101825265033,70.01471277685523,0.3002865946030334,0.7000436464535749,9.016817309254007e-05,-0.09549332741672842,-0.8636181313989936,-0.5495791328390691,1.9999983343324907
0.00046872719672206984,1.0002110411247342,70.01477287873139,0.30028776561167214,0.7000441923156839,9.016886046869762e-05,-0.0954935785328099,-0.8636179961767793,-0.549578148990687,2.008170176887424
0.00047064168578136127,1.0002119032308416,70.01483322615891,0.300288941406745,0.7000447404072613,9.016955065635734e-05,-0.09549383067488919,-0.8636178604025371,-0.5495771611235027,2.01637542112928
0.00047256399446021823,1.000212768859161,70.01489382014128,0.30029012200783073,0.7000452907374117,9.017024366703509e-05,-0.09549408384715947,-0.8636177240740146,-0.5495761692210988,2.024614203683941
0.000474494154697423,1.0002136380240867,70.01495466168606,0.3002913074345883,0.7000458433152783,9.017093951229394e-05,-0.09549433805383126,-0.8636175871889502,-0.5495751732669906,2.0328866617369488
0.00047643219856220985,1.0002145107400722,70.01501575180505,0.30029249770675703,0.7000463981500411,9.017163820374446e-05,-0.09549459329913225,-0.8636174497450732,-0.5495741732446271,2.0411929330358123
0.0004783781582547997,1.0002153870216295,70.01507709151406,0.30029369284415736,0.7000469552509176,9.017233975304496e-05,-0.09549484958730743,-0.8636173117401033,-0.5495731691373882,2.049533155892318
0.0004803320661069311,1.0002162668833303,70.01513868183312,0.3002948928666907,0.7000475146271631,9.01730441719017e-05,-0.0954951069226191,-0.8636171731717511,-0.5495721609285873,2.05790746918484
0.00048229395458240196,1.0002171503398063,70.01520052378645,0.3002960977943401,0.7000480762880704,9.017375147206884e-05,-0.09549536530934707,-0.8636170340377181,-0.5495711486014689,2.066316012360676
0.00048426385627760467,1.0002180374057479,70.01526261840235,0.30029730764717044,0.7000486402429704,9.017446166534901e-05,-0.09549562475178858,-0.8636168943356959,-0.5495701321392088,2.0747589254383767
0.0004862418039220716,1.0002189280959066,70.01532496671346,0.30029852244532884,0.700049206501232,9.017517476359313e-05,-0.09549588525425845,-0.8636167540633672,-0.5495691115249146,2.0832363490101033
0.0004882278303790155,1.000219822425094,70.01538756975658,0.3002997422090449,0.7000497750722628,9.01758907787011e-05,-0.09549614682108921,-0.8636166132184052,-0.5495680867416248,2.0917484242439737
0.000490221968645877,1.0002207204081819,70.01545042857273,0.3003009669586312,0.7000503459655086,9.017660972262134e-05,-0.09549640945663111,-0.8636164717984733,-0.5495670577723084,2.1002952928864316
0.0004922242518548741,1.0002216220601032,70.01551354420722,0.3003021967144834,0.7000509191904534,9.017733160735166e-05,-0.09549667316525207,-0.8636163298012255,-0.5495660245998648,2.108877097264631
